aid,trattato,w,subclass,campo,g_adopt,non_cs
5101408107,0,1,8154,Engineering,NA,1
5101408324,1,1,14486,Computer Science,2021,0
5101408453,1,1,14487,Medicine,2019,1
5101408951,0,1,15405,Computer Science,NA,0
5101409300,1,1,14488,Computer Science,2020,0
5101409444,0,1,16237,Computer Science,NA,0
5101409551,1,1,14489,Earth and Planetary Sciences,2022,1
5101409792,0,1,10553,Computer Science,NA,0
5101410061,0,1,13876,Environmental Science,NA,1
5101410890,1,1,14490,Computer Science,2022,0
5101411217,0,1,2415,Computer Science,NA,0
5101411270,0,1,343,Engineering,NA,1
5101411324,1,1,14491,Engineering,2022,1
5101411420,0,1,3839,Computer Science,NA,0
5101411790,0,1,11893,Engineering,NA,1
5101411842,1,1,14492,Computer Science,2022,0
5101412228,1,1,14493,Medicine,2021,1
5101412259,0,1,9285,Engineering,NA,1
5101412420,0,1,16484,Computer Science,NA,0
5101412540,1,1,14494,Computer Science,2020,0
5101412571,1,1,14495,Engineering,2020,1
5101413554,0,1,7174,Computer Science,NA,0
5101413909,1,1,14496,Computer Science,2021,0
5101414197,1,1,14497,Computer Science,2019,0
5101414457,1,1,14498,Engineering,2022,1
5101414693,0,1,9212,Engineering,NA,1
5101414718,1,1,14499,Computer Science,2020,0
5101415161,1,1,14500,Computer Science,2022,0
5101416293,1,1,14501,Computer Science,2022,0
5101417162,0,1,893,Computer Science,NA,0
5101417813,0,1,2003,"Biochemistry, Genetics and Molecular Biology",NA,1
5101417876,0,1,6847,Computer Science,NA,0
5101417967,1,1,14502,Engineering,2020,1
5101417979,0,1,10710,Computer Science,NA,0
5101418395,0,1,10264,Computer Science,NA,0
5101418472,1,1,14503,Computer Science,2021,0
5101418548,0,1,11569,Environmental Science,NA,1
5101418655,0,1,7642,Engineering,NA,1
5101418716,1,1,14504,Engineering,2022,1
5101418765,0,1,1193,Agricultural and Biological Sciences,NA,1
5101418986,1,1,14505,Computer Science,2022,0
5101419280,1,1,14506,Computer Science,2022,0
5101419454,1,1,14507,Computer Science,2021,0
5101419707,0,1,2489,Computer Science,NA,0
5101420290,1,1,14508,Computer Science,2021,0
5101420489,1,1,14509,Medicine,2022,1
5101420767,0,1,10701,Computer Science,NA,0
5101420990,0,1,1186,Engineering,NA,1
5101421088,1,1,14510,Engineering,2020,1
5101421201,1,1,14511,Engineering,2022,1
5101421425,1,1,14512,Computer Science,2020,0
5101421860,0,1,15715,Engineering,NA,1
5101422049,0,1,12073,Engineering,NA,1
5101423055,0,1,10794,Engineering,NA,1
5101423126,1,1,14513,Computer Science,2019,0
5101423308,1,1,14514,Computer Science,2020,0
5101423831,1,1,14515,Engineering,2022,1
5101424021,1,1,14516,Computer Science,2020,0
5101424094,0,1,5908,Engineering,NA,1
5101424121,1,1,14517,Medicine,2022,1
5101424370,0,1,13944,Engineering,NA,1
5101424783,1,1,14518,Computer Science,2020,0
5101424785,0,1,15836,Physics and Astronomy,NA,1
5101425351,0,1,258,Earth and Planetary Sciences,NA,1
5101425421,0,1,8487,Computer Science,NA,0
5101426340,1,1,14519,Computer Science,2021,0
5101427019,1,1,14520,Engineering,2020,1
5101427256,0,1,15761,Engineering,NA,1
5101427577,1,1,14521,Medicine,2020,1
5101428008,0,1,8338,Computer Science,NA,0
5101428033,0,1,448,Computer Science,NA,0
5101428475,1,1,14522,"Biochemistry, Genetics and Molecular Biology",2022,1
5101428553,1,1,14523,Computer Science,2021,0
5101428622,1,1,14524,Medicine,2022,1
5101428782,0,1,2540,Engineering,NA,1
5101428911,1,1,14525,Medicine,2021,1
5101429033,1,1,14526,Computer Science,2022,0
5101429620,0,1,16664,Environmental Science,NA,1
5101430356,1,1,14527,Computer Science,2022,0
5101430681,0,1,5971,Computer Science,NA,0
5101430781,0,1,10045,Engineering,NA,1
5101431040,1,1,14528,Neuroscience,2022,1
5101431332,0,1,7018,Engineering,NA,1
5101431333,0,1,2145,Engineering,NA,1
5101431421,0,1,4422,Engineering,NA,1
5101431510,0,1,11051,Computer Science,NA,0
5101431543,0,1,9745,Computer Science,NA,0
5101431841,1,1,14529,Computer Science,2022,0
5101432128,1,1,14530,Computer Science,2020,0
5101432158,1,1,14531,Computer Science,2019,0
5101432345,1,1,14532,Computer Science,2022,0
5101432509,1,1,14533,Materials Science,2022,1
5101432698,0,1,4726,Engineering,NA,1
5101432717,0,1,732,Engineering,NA,1
5101433009,0,1,4391,Computer Science,NA,0
5101433191,1,1,14534,Computer Science,2022,0
5101433205,0,1,5923,Engineering,NA,1
5101433342,0,1,5831,Computer Science,NA,0
5101434055,0,1,5855,Computer Science,NA,0
5101434293,0,1,10962,Engineering,NA,1
5101434309,1,1,14535,"Biochemistry, Genetics and Molecular Biology",2021,1
5101434405,0,1,6081,Engineering,NA,1
5101434435,1,1,14536,Computer Science,2020,0
5101434532,0,1,963,Computer Science,NA,0
5101434824,0,1,2441,Computer Science,NA,0
5101435092,0,1,6321,Engineering,NA,1
5101435628,0,1,2984,Medicine,NA,1
5101435787,1,1,14537,Materials Science,2019,1
5101436487,1,1,14538,Computer Science,2021,0
5101436497,1,1,14539,Engineering,2021,1
5101436506,0,1,7858,Engineering,NA,1
5101436628,1,1,14540,Computer Science,2022,0
5101436881,0,1,15136,Computer Science,NA,0
5101437266,1,1,14541,Computer Science,2021,0
5101437546,0,1,6459,Engineering,NA,1
5101437624,0,1,16462,Computer Science,NA,0
5101437627,1,1,14542,Computer Science,2022,0
5101437836,1,1,14543,Computer Science,2022,0
5101437838,1,1,14544,Engineering,2021,1
5101438174,0,1,12152,Computer Science,NA,0
5101438190,0,1,8082,Physics and Astronomy,NA,1
5101438225,0,1,7090,Decision Sciences,NA,1
5101438448,0,1,9356,Computer Science,NA,0
5101438498,1,1,14545,Computer Science,2022,0
5101439062,1,1,14546,Computer Science,2021,0
5101439215,0,1,4543,Engineering,NA,1
5101439831,0,1,7518,Medicine,NA,1
5101440415,0,1,11010,Engineering,NA,1
5101440474,0,1,3738,Engineering,NA,1
5101440599,1,1,14547,Computer Science,2020,0
5101441094,1,1,14548,Computer Science,2022,0
5101441137,1,1,14549,Computer Science,2019,0
5101441248,1,1,14550,Computer Science,2020,0
5101441625,1,1,14551,Computer Science,2021,0
5101441791,1,1,14552,Medicine,2021,1
5101442094,1,1,14553,Medicine,2022,1
5101442095,1,1,14554,Computer Science,2022,0
5101442102,0,1,9583,Computer Science,NA,0
5101442303,1,1,14555,Computer Science,2020,0
5101442396,0,1,15852,Computer Science,NA,0
5101442688,1,1,14556,Engineering,2021,1
5101443133,0,1,1995,Computer Science,NA,0
5101443675,0,1,10782,Engineering,NA,1
5101444118,0,1,7082,Computer Science,NA,0
5101444260,1,1,14557,Engineering,2022,1
5101444481,0,1,10873,Engineering,NA,1
5101444574,1,1,14558,Computer Science,2021,0
5101444861,1,1,14559,Computer Science,2021,0
5101444862,1,1,14560,Engineering,2021,1
5101444999,0,1,12083,Computer Science,NA,0
5101445001,1,1,14561,Computer Science,2021,0
5101445146,0,1,4802,Engineering,NA,1
5101445281,0,1,1007,Earth and Planetary Sciences,NA,1
5101445408,0,1,13745,Engineering,NA,1
5101445480,1,1,14562,Computer Science,2021,0
5101445618,1,1,14563,Computer Science,2022,0
5101445632,0,1,16407,Medicine,NA,1
5101445828,1,1,14564,Computer Science,2020,0
5101446264,0,1,11257,Computer Science,NA,0
5101446646,0,1,7049,Physics and Astronomy,NA,1
5101446790,1,1,14565,Social Sciences,2020,1
5101448109,0,1,12855,Physics and Astronomy,NA,1
5101448929,0,1,1056,Engineering,NA,1
5101448949,1,1,14566,Computer Science,2020,0
5101449039,0,1,10393,"Biochemistry, Genetics and Molecular Biology",NA,1
5101449143,1,1,14567,"Economics, Econometrics and Finance",2021,1
5101449330,0,1,13028,Computer Science,NA,0
5101449614,0,1,1897,Social Sciences,NA,1
5101449769,0,1,13815,Computer Science,NA,0
5101450588,0,1,10999,Engineering,NA,1
5101451175,1,1,14568,Computer Science,2022,0
5101451420,0,1,11737,Engineering,NA,1
5101452061,1,1,14569,Computer Science,2021,0
5101452765,0,1,5358,Decision Sciences,NA,1
5101453595,1,1,14570,Computer Science,2020,0
5101453596,1,1,14571,Computer Science,2020,0
5101454217,1,1,14572,Computer Science,2021,0
5101454729,1,1,14573,Computer Science,2022,0
5101455132,1,1,14574,Computer Science,2019,0
5101455287,1,1,14575,Engineering,2020,1
5101455448,0,1,12867,Engineering,NA,1
5101455522,1,1,14576,Computer Science,2019,0
5101455930,0,1,5998,Computer Science,NA,0
5101455965,0,1,13419,Engineering,NA,1
5101456179,0,1,14190,Engineering,NA,1
5101456707,1,1,14577,Computer Science,2021,0
5101456842,0,1,5987,Computer Science,NA,0
5101456902,1,1,14578,Computer Science,2022,0
5101457009,1,1,14579,Computer Science,2019,0
5101457065,0,1,5501,Computer Science,NA,0
5101457256,1,1,14580,Computer Science,2022,0
5101457292,1,1,14581,Engineering,2020,1
5101457707,1,1,14582,Computer Science,2020,0
5101457713,1,1,14583,Computer Science,2019,0
5101457796,0,1,12080,Engineering,NA,1
5101458036,0,1,349,Computer Science,NA,0
5101459529,1,1,14584,Computer Science,2020,0
5101459592,0,1,4044,Engineering,NA,1
5101460047,0,1,13365,Agricultural and Biological Sciences,NA,1
5101460433,1,1,14585,"Biochemistry, Genetics and Molecular Biology",2022,1
5101460496,1,1,14586,Computer Science,2022,0
5101460548,0,1,13114,Materials Science,NA,1
5101460603,0,1,10493,Computer Science,NA,0
5101460932,0,1,12244,Engineering,NA,1
5101461165,1,1,14587,Computer Science,2022,0
5101461347,0,1,5548,Materials Science,NA,1
5101461826,1,1,14588,"Biochemistry, Genetics and Molecular Biology",2021,1
5101462417,1,1,14589,Computer Science,2020,0
5101462475,1,1,14590,Medicine,2022,1
5101462518,1,1,14591,Computer Science,2022,0
5101462549,0,1,5795,Decision Sciences,NA,1
5101462686,0,1,8283,Engineering,NA,1
5101462876,0,1,14413,Earth and Planetary Sciences,NA,1
5101462972,1,1,14592,Engineering,2021,1
5101463320,1,1,14593,Computer Science,2022,0
5101463687,0,1,15961,Engineering,NA,1
5101463922,1,1,14594,Computer Science,2021,0
5101464165,1,1,14595,Computer Science,2022,0
5101464173,1,1,14596,Engineering,2022,1
5101464697,1,1,14597,Computer Science,2019,0
5101464798,1,1,14598,Computer Science,2020,0
5101464837,1,1,14599,Social Sciences,2020,1
5101465051,0,1,7061,Engineering,NA,1
5101465136,1,1,14600,Computer Science,2019,0
5101465524,0,1,13437,Computer Science,NA,0
5101466477,1,1,14601,Computer Science,2022,0
5101466736,0,1,14214,Engineering,NA,1
5101467161,1,1,14602,Computer Science,2019,0
5101467167,0,1,2089,Computer Science,NA,0
5101467338,0,1,15553,Computer Science,NA,0
5101467371,0,1,1326,Engineering,NA,1
5101468579,1,1,14603,Computer Science,2021,0
5101468653,0,1,1893,Engineering,NA,1
5101468661,1,1,14604,Computer Science,2022,0
5101468862,0,1,7909,Computer Science,NA,0
5101468884,1,1,14605,Computer Science,2022,0
5101469059,0,1,421,Engineering,NA,1
5101469134,1,1,14606,Computer Science,2022,0
5101469633,1,1,14607,Computer Science,2021,0
5101470003,0,1,16512,"Biochemistry, Genetics and Molecular Biology",NA,1
5101470067,1,1,14608,Computer Science,2021,0
5101470393,0,1,9950,Medicine,NA,1
5101470495,0,1,14702,Physics and Astronomy,NA,1
5101470602,1,1,14609,Engineering,2021,1
5101470893,1,1,14610,Computer Science,2021,0
5101471208,0,1,13947,Computer Science,NA,0
5101471775,0,1,12901,Computer Science,NA,0
5101471992,1,1,14611,Environmental Science,2020,1
5101472135,1,1,14612,Computer Science,2021,0
5101472243,1,1,14613,Computer Science,2021,0
5101472406,0,1,7388,Computer Science,NA,0
5101472880,0,1,16394,"Biochemistry, Genetics and Molecular Biology",NA,1
5101472952,0,1,9870,Computer Science,NA,0
5101473026,1,1,14614,Computer Science,2021,0
5101474102,1,1,14615,Computer Science,2021,0
5101474247,0,1,11584,Computer Science,NA,0
5101474524,1,1,14616,Agricultural and Biological Sciences,2022,1
5101474572,0,1,9588,Engineering,NA,1
5101474710,1,1,14617,Agricultural and Biological Sciences,2022,1
5101474714,0,1,6712,Computer Science,NA,0
5101474824,0,1,152,Computer Science,NA,0
5101474914,0,1,12254,Computer Science,NA,0
5101475086,1,1,14618,Computer Science,2020,0
5101475424,0,1,14832,Engineering,NA,1
5101475426,0,1,14958,"Biochemistry, Genetics and Molecular Biology",NA,1
5101475544,1,1,14619,Computer Science,2021,0
5101475975,0,1,8418,Mathematics,NA,1
5101476643,0,1,16467,Computer Science,NA,0
5101476999,0,1,3134,"Biochemistry, Genetics and Molecular Biology",NA,1
5101478042,1,1,14620,"Business, Management and Accounting",2021,1
5101478134,0,1,7832,Engineering,NA,1
5101478772,0,1,14145,Computer Science,NA,0
5101479439,0,1,10899,Computer Science,NA,0
5101479635,1,1,14621,"Biochemistry, Genetics and Molecular Biology",2022,1
5101480276,1,1,14622,Social Sciences,2019,1
5101480620,0,1,10901,Computer Science,NA,0
5101481568,1,1,14623,Computer Science,2021,0
5101481970,0,1,10641,Medicine,NA,1
5101482092,1,1,14624,Engineering,2020,1
5101482096,1,1,14625,Engineering,2021,1
5101483036,1,1,14626,Computer Science,2020,0
5101483120,0,1,5461,Medicine,NA,1
5101483387,0,1,10228,Engineering,NA,1
5101484083,1,1,14627,Medicine,2022,1
5101484442,1,1,14628,Neuroscience,2022,1
5101484487,1,1,14629,Computer Science,2020,0
5101484770,0,1,4800,Engineering,NA,1
5101485220,0,1,2418,Medicine,NA,1
5101485314,1,1,14630,Computer Science,2022,0
5101485989,1,1,14631,Computer Science,2022,0
5101486583,1,1,14632,Computer Science,2022,0
5101487441,0,1,2625,Computer Science,NA,0
5101487902,1,1,14633,Computer Science,2022,0
5101487967,0,1,9254,Computer Science,NA,0
5101488340,1,1,14634,Computer Science,2019,0
5101488344,1,1,14635,Computer Science,2019,0
5101488949,1,1,14636,Computer Science,2021,0
5101488996,1,1,14637,Computer Science,2019,0
5101489042,0,1,15651,Environmental Science,NA,1
5101490654,0,1,12087,Computer Science,NA,0
5101490891,0,1,4636,Computer Science,NA,0
5101491506,0,1,10571,Medicine,NA,1
5101492678,0,1,15266,Computer Science,NA,0
5101492863,0,1,2315,Environmental Science,NA,1
5101492879,0,1,3407,Computer Science,NA,0
5101493149,1,1,14638,Computer Science,2021,0
5101493501,0,1,2427,Physics and Astronomy,NA,1
5101493927,0,1,10667,Engineering,NA,1
5101494275,1,1,14639,Engineering,2022,1
5101494431,1,1,14640,Engineering,2020,1
5101495517,1,1,14641,Engineering,2022,1
5101496890,1,1,14642,Computer Science,2021,0
5101497161,1,1,14643,Medicine,2019,1
5101497427,1,1,14644,Computer Science,2020,0
5101497729,0,1,8633,Engineering,NA,1
5101498134,0,1,8568,Computer Science,NA,0
5101498345,0,1,12212,Medicine,NA,1
5101498478,1,1,14645,Computer Science,2022,0
5101499715,0,1,15920,Engineering,NA,1
5101499963,0,1,16612,Computer Science,NA,0
5101499972,0,1,15404,Engineering,NA,1
5101500206,1,1,14646,Agricultural and Biological Sciences,2020,1
5101500427,0,1,4623,Computer Science,NA,0
5101500495,1,1,14647,Computer Science,2020,0
5101501586,1,1,14648,Engineering,2020,1
5101502141,1,1,14649,Engineering,2022,1
5101502351,1,1,14650,Engineering,2021,1
5101503027,0,1,9650,Engineering,NA,1
5101503035,0,1,5160,Computer Science,NA,0
5101503112,0,1,16603,Computer Science,NA,0
5101503177,0,1,15656,Engineering,NA,1
5101503356,1,1,14651,Computer Science,2022,0
5101503856,1,1,14652,Computer Science,2020,0
5101504251,0,1,13871,Engineering,NA,1
5101504295,0,1,177,Engineering,NA,1
5101504673,0,1,14321,Engineering,NA,1
5101504769,1,1,14653,Computer Science,2022,0
5101504989,1,1,14654,Computer Science,2020,0
5101505500,1,1,14655,"Biochemistry, Genetics and Molecular Biology",2022,1
5101506103,0,1,3777,Engineering,NA,1
5101506788,0,1,15694,Computer Science,NA,0
5101506885,1,1,14656,Computer Science,2021,0
5101506940,1,1,14657,Physics and Astronomy,2021,1
5101507232,1,1,14658,Computer Science,2020,0
5101507267,0,1,3432,Physics and Astronomy,NA,1
5101507341,1,1,14659,Computer Science,2019,0
5101507342,0,1,3458,Computer Science,NA,0
5101507366,0,1,6124,Computer Science,NA,0
5101507883,1,1,14660,Engineering,2020,1
5101508047,1,1,14661,Computer Science,2021,0
5101508413,0,1,13799,Computer Science,NA,0
5101509274,1,1,14662,Computer Science,2021,0
5101510684,0,1,7278,Psychology,NA,1
5101510743,0,1,11888,Engineering,NA,1
5101511092,0,1,14585,Earth and Planetary Sciences,NA,1
5101511223,0,1,16289,Computer Science,NA,0
5101511614,1,1,14663,Computer Science,2019,0
5101511712,1,1,14664,Computer Science,2020,0
5101511820,1,1,14665,Computer Science,2020,0
5101511835,0,1,2731,Computer Science,NA,0
5101511862,1,1,14666,Computer Science,2020,0
5101511899,1,1,14667,Computer Science,2021,0
5101512376,1,1,14668,Computer Science,2021,0
5101512417,1,1,14669,Computer Science,2020,0
5101513179,1,1,14670,Computer Science,2022,0
5101513212,1,1,14671,Computer Science,2021,0
5101513400,0,1,2607,Computer Science,NA,0
5101513808,1,1,14672,Engineering,2022,1
5101514212,0,1,5342,Computer Science,NA,0
5101514503,1,1,14673,"Business, Management and Accounting",2021,1
5101514893,1,1,14674,Engineering,2021,1
5101514944,1,1,14675,"Biochemistry, Genetics and Molecular Biology",2022,1
5101515037,1,1,14676,Computer Science,2020,0
5101515155,1,1,14677,Medicine,2022,1
5101515498,0,1,14575,"Business, Management and Accounting",NA,1
5101515928,1,1,14678,Medicine,2021,1
5101516307,1,1,14679,Computer Science,2021,0
5101516600,1,1,14680,"Biochemistry, Genetics and Molecular Biology",2021,1
5101517171,0,1,8037,Earth and Planetary Sciences,NA,1
5101517779,1,1,14681,Computer Science,2021,0
5101518248,1,1,14682,Computer Science,2022,0
5101518249,0,1,4965,Engineering,NA,1
5101518689,1,1,14683,Medicine,2022,1
5101518692,1,1,14684,Computer Science,2020,0
5101518879,1,1,14685,Computer Science,2019,0
5101518959,1,1,14686,Computer Science,2022,0
5101519201,0,1,3356,Social Sciences,NA,1
5101519967,1,1,14687,Computer Science,2022,0
5101520166,0,1,4489,Engineering,NA,1
5101520942,1,1,14688,Computer Science,2020,0
5101521296,0,1,8246,Computer Science,NA,0
5101521482,0,1,1930,Computer Science,NA,0
5101522100,1,1,14689,Computer Science,2019,0
5101522259,0,1,16364,Computer Science,NA,0
5101522337,0,1,731,Computer Science,NA,0
5101522864,1,1,14690,Medicine,2020,1
5101522865,0,1,2734,Medicine,NA,1
5101523045,1,1,14691,Physics and Astronomy,2021,1
5101523298,1,1,14692,Computer Science,2022,0
5101523315,0,1,14826,Engineering,NA,1
5101523397,0,1,10837,Computer Science,NA,0
5101523517,0,1,4968,Computer Science,NA,0
5101523836,0,1,1230,Engineering,NA,1
5101523859,1,1,14693,Computer Science,2020,0
5101524297,0,1,3173,Computer Science,NA,0
5101524926,0,1,12481,Engineering,NA,1
5101524928,1,1,14694,Engineering,2021,1
5101525095,0,1,2695,Computer Science,NA,0
5101525107,0,1,10836,Medicine,NA,1
5101525129,0,1,1046,Engineering,NA,1
5101525691,0,1,16786,Computer Science,NA,0
5101525816,1,1,14695,Computer Science,2022,0
5101526001,1,1,14696,Medicine,2021,1
5101526257,1,1,14697,Engineering,2021,1
5101526745,1,1,14698,Computer Science,2021,0
5101527136,1,1,14699,Engineering,2021,1
5101527151,1,1,14700,"Biochemistry, Genetics and Molecular Biology",2022,1
5101527631,1,1,14701,Computer Science,2020,0
5101527795,0,1,13856,Engineering,NA,1
5101527917,0,1,15338,Engineering,NA,1
5101528069,1,1,14702,Engineering,2022,1
5101528687,1,1,14703,Medicine,2022,1
5101529136,1,1,14704,Engineering,2022,1
5101529156,0,1,2045,Medicine,NA,1
5101529834,0,1,2943,Computer Science,NA,0
5101529871,1,1,14705,Engineering,2021,1
5101529943,0,1,1558,Environmental Science,NA,1
5101530010,1,1,14706,Computer Science,2022,0
5101530205,1,1,14707,Computer Science,2022,0
5101530425,1,1,14708,Engineering,2022,1
5101530546,1,1,14709,Computer Science,2019,0
5101530796,0,1,15485,Computer Science,NA,0
5101531241,1,1,14710,Computer Science,2020,0
5101531697,1,1,14711,Medicine,2021,1
5101531766,1,1,14712,"Business, Management and Accounting",2021,1
5101532821,1,1,14713,Computer Science,2020,0
5101532867,1,1,14714,Medicine,2019,1
